data;denominazione_provincia;struttura_di_ricovero;ricoverati_con_sintomi;terapia_intensiva;dimessi_guariti;deceduti
2020-04-05T17:00:00;Padova;Azienda Ospedale Universita' di Padova;110;31;157;33
2020-04-05T17:00:00;Padova;Azienda Ospedale Università di Padova - Ospedale S. Antonio;0;0;0;1
2020-04-05T17:00:00;Verona;Azienda Ospedaliera Universitaria Integrata di Verona - Borgo Roma;79;21;124;69
2020-04-05T17:00:00;Verona;Azienda Ospedaliera Universitaria Integrata di Verona - Borgo Trento;31;31;23;16
2020-04-05T17:00:00;Belluno;Ospedale Belluno;34;10;36;17
2020-04-05T17:00:00;Belluno;Ospedale Feltre;7;0;9;5
2020-04-05T17:00:00;Treviso;Ospedale Treviso;76;23;137;66
2020-04-05T17:00:00;Treviso;Ospedale Oderzo;12;5;10;8
2020-04-05T17:00:00;Treviso;Ospedale Conegliano;1;6;15;16
2020-04-05T17:00:00;Treviso;Ospedale Vittorio Veneto *;135;6;68;15
2020-04-05T17:00:00;Treviso;Ospedale Castelfranco;28;0;18;6
2020-04-05T17:00:00;Treviso;Ospedale Montebelluna;20;9;28;9
2020-04-05T17:00:00;Treviso;Ospedale S. Camillo-Treviso *;49;0;4;0
2020-04-05T17:00:00;Venezia;Ospedale Mestre;38;14;40;27
2020-04-05T17:00:00;Venezia;Ospedale Venezia;9;7;13;9
2020-04-05T17:00:00;Venezia;Ospedale Mirano;0;10;7;6
2020-04-05T17:00:00;Venezia;Ospedale Dolo *;88;11;34;27
2020-04-05T17:00:00;Venezia;Ospedale Chioggia;0;0;0;3
2020-04-05T17:00:00;Venezia;Ospedale Villa Salus-Mestre *;46;0;22;2
2020-04-05T17:00:00;Venezia;Ospedale San Dona' di Piave;0;0;0;0
2020-04-05T17:00:00;Venezia;Ospedale Jesolo *;43;13;28;16
2020-04-05T17:00:00;Venezia;Casa di Cura Rizzola;9;0;3;1
2020-04-05T17:00:00;Rovigo;Ospedale Rovigo;8;0;16;3
2020-04-05T17:00:00;Rovigo;Ospedale Trecenta *;26;12;1;2
2020-04-05T17:00:00;Rovigo;Ospedale Adria;1;0;0;0
2020-04-05T17:00:00;Padova;Ospedale Schiavonia *;112;22;120;47
2020-04-05T17:00:00;Padova;Ospedale Piove di Sacco;0;0;1;0
2020-04-05T17:00:00;Padova;Ospedale Cittadella;0;5;5;2
2020-04-05T17:00:00;Padova;Ospedale Camposampiero;12;0;5;4
2020-04-05T17:00:00;Padova;Casa di Cura Villa Maria - Padova;0;0;0;0
2020-04-05T17:00:00;Vicenza;Ospedale Santorso *;111;15;36;17
2020-04-05T17:00:00;Vicenza;Ospedale Bassano;9;6;15;11
2020-04-05T17:00:00;Vicenza;Ospedale Asiago;4;0;8;10
2020-04-05T17:00:00;Vicenza;Ospedale Vicenza;70;20;54;45
2020-04-05T17:00:00;Vicenza;Ospedale Noventa Vicentina;22;0;13;0
2020-04-05T17:00:00;Vicenza;Ospedale Arzignano;0;0;0;1
2020-04-05T17:00:00;Vicenza;Ospedale Valdagno;17;0;2;3
2020-04-05T17:00:00;Vicenza;Ospedale Lonigo;0;0;0;0
2020-04-05T17:00:00;Verona;Ospedale Legnago;67;7;9;31
2020-04-05T17:00:00;Verona;Ospedale San Bonifacio;27;7;1;8
2020-04-05T17:00:00;Verona;Ospedale Villafranca *;110;16;48;25
2020-04-05T17:00:00;Verona;Ospedale Marzana;45;0;2;1
2020-04-05T17:00:00;Padova;IRCCS - IOV;0;0;0;0
2020-04-05T17:00:00;Verona;Ospedale Sacro Cuore Don Calabria-Negrar;82;10;44;19
2020-04-05T17:00:00;Verona;Ospedale P. Pederzoli-Peschiera;47;10;30;17
2020-04-05T17:00:00;Belluno;Ospedale di Comunità Belluno;14;0;1;3
2020-04-05T17:00:00;Belluno;Ospedale Agordo;13;0;0;1
2020-04-05T17:00:00;Treviso;Centro Servizi Civitas Vitae - Vedelago;34;0;0;0
2020-04-05T17:00:00;Treviso;Centro Servizi Casa Luigi e Augusta - Ormelle;20;0;0;1
2020-04-05T17:00:00;Venezia;Casa di Cura Rizzola - OdC;8;0;2;0
2020-04-05T17:00:00;Padova;Casa di Cura Villa Maria ODC - Padova;14;0;8;1
2020-04-05T17:00:00;Vicenza;Ospedale di Comunità Marostica;9;0;0;0
